in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.11499e-05,0.0053654,3.96858e-05,0.0206681,4.41058e-05,0.0212823
1.13333e-05,0.00536492,3.98515e-05,0.0206662,4.45379e-05,0.0212823
1.08686e-05,0.00536492,3.99633e-05,0.0206681,4.43181e-05,0.0212823
1.04048e-05,0.00536492,4.00341e-05,0.0206681,4.37947e-05,0.0212823
1.03098e-05,0.00536445,3.92182e-05,0.0206681,4.38916e-05,0.0212823
1.04206e-05,0.00536397,3.86073e-05,0.0206681,4.40313e-05,0.0212823
1.00649e-05,0.00536397,3.84434e-05,0.0206681,4.40257e-05,0.0212823
9.63366e-06,0.00536445,3.84341e-05,0.0206681,4.41337e-05,0.0212823
9.88698e-06,0.00536492,3.87488e-05,0.0206681,4.46516e-05,0.0212823
1.02893e-05,0.00536492,3.94213e-05,0.0206662,4.48732e-05,0.0212823
