in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00115526,0.0802236,0.000548545,0.308107,0.000649873,0.320009
0.00115526,0.0802236,0.000548605,0.308138,0.000649218,0.320009
0.00115538,0.0802312,0.000548963,0.308138,0.000648979,0.320009
0.0011555,0.0802388,0.000549022,0.308168,0.000649218,0.320009
0.00115586,0.0802464,0.000548724,0.308199,0.000649516,0.320009
0.0011561,0.0802503,0.000549082,0.308352,0.000649575,0.32004
0.00115598,0.0802541,0.000549678,0.308321,0.000649873,0.32004
0.00115574,0.0802617,0.000550214,0.308321,0.000649575,0.32004
0.00115574,0.0802655,0.000550512,0.308321,0.000649039,0.32007
0.00115515,0.0802732,0.000550095,0.308321,0.000648204,0.32007
