in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00152648,0.0914235,0.000622753,0.346621,0.000748042,0.35721
0.00152684,0.0914235,0.000623051,0.346621,0.000748638,0.35721
0.00152732,0.0914235,0.00062323,0.346651,0.000749234,0.35721
0.00152791,0.0914159,0.000622515,0.346651,0.000749234,0.35718
0.00152589,0.0914235,0.000621382,0.346682,0.000748996,0.35718
0.00152207,0.0914235,0.000620548,0.346682,0.000748519,0.357088
0.00151695,0.0914235,0.000620428,0.346712,0.00074828,0.356783
0.00151695,0.0914235,0.000620965,0.346743,0.000748042,0.356783
0.0015173,0.0914235,0.000621382,0.346804,0.000747684,0.356813
0.00151754,0.0914235,0.000621203,0.346804,0.000747088,0.356813
