in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
6.31067e-06,0.0037315,2.77517e-05,0.0143653,3.09853e-05,0.0147439
7.0548e-06,0.00373127,2.79212e-05,0.0143643,3.10952e-05,0.0147448
7.62058e-06,0.00373079,2.77684e-05,0.0143633,3.12834e-05,0.0147448
7.38588e-06,0.00373103,2.68539e-05,0.0143633,3.13635e-05,0.0147448
6.9938e-06,0.00373103,2.66322e-05,0.0143633,3.11194e-05,0.0147439
7.31696e-06,0.0037315,2.67011e-05,0.0143624,3.07767e-05,0.0147439
7.73888e-06,0.0037315,2.68799e-05,0.0143672,3.06016e-05,0.0147439
7.58751e-06,0.00373127,2.71444e-05,0.0143662,3.04059e-05,0.0147448
7.06877e-06,0.00373055,2.74127e-05,0.0143662,3.05607e-05,0.0147448
6.78891e-06,0.00373007,2.75505e-05,0.0143662,3.05439e-05,0.0147439
