in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.27356e-05,0.00975043,7.04979e-05,0.0377829,8.03401e-05,0.039242
2.19477e-05,0.00975138,7.01104e-05,0.0377886,8.08355e-05,0.0392478
2.19626e-05,0.00975138,7.03898e-05,0.0377924,8.08989e-05,0.0392535
2.21116e-05,0.00975138,7.0401e-05,0.0377924,8.07834e-05,0.0392535
2.23332e-05,0.00975138,7.00918e-05,0.0377905,8.05599e-05,0.0392535
2.25158e-05,0.00975138,6.9764e-05,0.0377886,8.02358e-05,0.0392535
2.29311e-05,0.00975138,6.99465e-05,0.0377829,8.03513e-05,0.0392516
2.33111e-05,0.00975233,7.00061e-05,0.0377753,8.10516e-05,0.0392478
2.36892e-05,0.00975233,6.96671e-05,0.0377715,8.14651e-05,0.0392458
2.36483e-05,0.00975233,6.90822e-05,0.0377696,8.11149e-05,0.0392439
