in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000645105,0.0614779,0.00042388,0.235902,0.000496749,0.24402
0.000645701,0.0614779,0.000424149,0.235902,0.000496749,0.24402
0.000645641,0.0614779,0.00042394,0.235902,0.000496332,0.24402
0.000645403,0.0614779,0.000423403,0.235902,0.000495855,0.24402
0.000645462,0.0614779,0.000423165,0.235902,0.000496212,0.24402
0.000645164,0.0614817,0.000423493,0.235902,0.000496987,0.24405
0.000645164,0.0614855,0.00042394,0.235902,0.000497881,0.24405
0.000645284,0.0614855,0.00042385,0.235932,0.000498358,0.24405
0.000645284,0.0614855,0.000423374,0.235932,0.00049806,0.24405
0.000645462,0.0614855,0.000422867,0.235932,0.000497822,0.24405
