in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.39699e-05,0.00733951,5.34991e-05,0.0282899,6.0376e-05,0.0291597
1.4443e-05,0.00733998,5.31489e-05,0.0282918,6.03201e-05,0.0291597
1.49608e-05,0.00734046,5.28137e-05,0.0282937,5.95974e-05,0.0291597
1.56063e-05,0.00734046,5.22884e-05,0.0282956,5.89977e-05,0.0291597
1.64454e-05,0.00734094,5.18712e-05,0.0282956,5.9847e-05,0.0291597
1.67006e-05,0.00734094,5.22176e-05,0.0282956,6.0607e-05,0.0291616
1.68422e-05,0.00734094,5.27764e-05,0.0282956,6.08752e-05,0.0291616
1.68207e-05,0.00734046,5.27727e-05,0.0282956,6.08081e-05,0.0291616
1.62265e-05,0.00734046,5.2959e-05,0.0282975,6.05176e-05,0.0291635
1.56193e-05,0.00734046,5.31452e-05,0.0283014,5.9806e-05,0.0291635
