in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000520233,0.0558779,0.00038472,0.212434,0.000446202,0.218629
0.000521068,0.0558779,0.000384869,0.212434,0.000445249,0.218598
0.000520948,0.0558779,0.00038469,0.212434,0.000445249,0.218598
0.000520412,0.0558779,0.000383766,0.212403,0.000445785,0.218598
0.000519935,0.0558779,0.000382783,0.212403,0.000446083,0.218568
0.000520114,0.0558817,0.000382366,0.212403,0.000445547,0.218568
0.00052071,0.0558856,0.000382425,0.212403,0.000445249,0.218568
0.000520591,0.0558817,0.000382276,0.212403,0.000445368,0.218537
0.000520829,0.0558817,0.000382187,0.212403,0.000445666,0.218537
0.000521127,0.0558779,0.000382604,0.212373,0.000446381,0.218537
