in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
5.46079e-07,0.000140795,2.01575e-06,0.000543419,1.59874e-06,0.000564042
5.46079e-07,0.000140847,9.53445e-07,0.000542942,2.18432e-06,0.00056446
5.46079e-07,0.000140333,4.6415e-07,0.000542942,2.18432e-06,0.00056446
5.46079e-07,0.000139617,3.3295e-08,0.00054324,1.92133e-06,0.000563864
4.96195e-07,0.000138984,5.0059e-07,0.00054324,8.11186e-07,0.000563089
4.46425e-07,0.000139461,1.24297e-06,0.00054324,3.02682e-07,0.000562612
3.79458e-07,0.000140161,2.01598e-06,0.000542942,1.56312e-06,0.000562731
5.46079e-07,0.000140862,2.18432e-06,0.000542466,1.46358e-06,0.000564758
5.46079e-07,0.000141286,2.16941e-06,0.000542823,1.78396e-06,0.000563744
5.44915e-07,0.000141107,1.74903e-06,0.000542942,2.18432e-06,0.000564102
