in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000105203,0.0258237,0.000181229,0.0992436,0.000208349,0.102089
0.000105262,0.0258218,0.000181348,0.0992436,0.00020826,0.102097
0.000105136,0.0258199,0.000182004,0.0992436,0.000208647,0.102097
0.000105069,0.025818,0.000182361,0.0992436,0.000208736,0.102105
0.000105292,0.0258161,0.000182272,0.099236,0.00020826,0.102105
0.000105583,0.0258161,0.000182004,0.099236,0.00020823,0.102112
0.000106097,0.0258161,0.000181259,0.099236,0.000208647,0.102112
0.000106454,0.0258161,0.00018111,0.099236,0.000209541,0.10212
0.000106834,0.0258161,0.000181497,0.099236,0.000210018,0.10212
0.000106857,0.0258161,0.000181795,0.099236,0.000209303,0.10212
