in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
4.97664e-05,0.0163089,0.000115462,0.0628858,0.000132316,0.0648808
5.00719e-05,0.0163099,0.000115417,0.0628819,0.000132435,0.0648808
5.02432e-05,0.0163108,0.000115388,0.0628819,0.000132577,0.0648847
5.06567e-05,0.0163118,0.000115298,0.0628819,0.000132554,0.0648847
5.08057e-05,0.0163127,0.000114955,0.0628819,0.000132942,0.0648847
5.03289e-05,0.0163137,0.000114903,0.0628819,0.000133202,0.0648847
4.98148e-05,0.0163137,0.000114702,0.0628819,0.000133247,0.0648847
4.96025e-05,0.0163137,0.000114732,0.0628819,0.000133091,0.0648847
4.93641e-05,0.0163127,0.000114821,0.0628858,0.000132934,0.0648847
4.91815e-05,0.0163127,0.000115581,0.0628858,0.000132569,0.0648847
