in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.92552e-06,0.00129677,9.52935e-06,0.00501207,1.108e-05,0.0051327
2.73857e-06,0.00129617,9.23226e-06,0.00501159,1.07373e-05,0.0051327
3.25033e-06,0.00129641,9.02737e-06,0.00501159,1.05203e-05,0.00513318
2.24404e-06,0.00129653,9.15217e-06,0.00501207,1.05696e-05,0.00513366
1.95789e-06,0.00129665,9.04786e-06,0.00501254,1.10148e-05,0.00513414
2.3367e-06,0.001297,8.91933e-06,0.00501254,1.12765e-05,0.00513366
3.06896e-06,0.00129772,8.95752e-06,0.00501254,1.19089e-05,0.00513318
3.29503e-06,0.00129808,9.21084e-06,0.00501207,1.28365e-05,0.0051327
3.18165e-06,0.00129808,9.52935e-06,0.00501207,1.29473e-05,0.00513318
3.0806e-06,0.00129784,9.52749e-06,0.00501207,1.22926e-05,0.00513366
