in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000417503,0.0506747,0.000347557,0.192475,0.000402125,0.195802
0.000417115,0.0506785,0.000347467,0.192475,0.000402154,0.195802
0.000417264,0.0506747,0.000347616,0.192445,0.000402303,0.195802
0.00041789,0.0506747,0.000347586,0.192445,0.000402214,0.195802
0.000418724,0.0506785,0.000347974,0.192414,0.000402274,0.195771
0.000418724,0.0506823,0.000348421,0.192414,0.000402572,0.195771
0.000418456,0.0506861,0.000348391,0.192414,0.000403197,0.195771
0.00041789,0.0506861,0.000348302,0.192414,0.000403168,0.195741
0.000417741,0.0506823,0.000348629,0.192414,0.000402244,0.195741
0.000418546,0.0506823,0.000348987,0.192414,0.000401827,0.195741
