in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000823382,0.0209066,0.000142024,0.0775876,0.000165814,0.0797849
0.000822727,0.0209066,0.000142024,0.0775838,0.000166618,0.0797811
0.000822369,0.0209066,0.000142262,0.0775838,0.000166715,0.0797772
0.000822607,0.0209066,0.000141934,0.0775838,0.000166603,0.0797772
0.000823203,0.0209047,0.000141093,0.0775838,0.000166931,0.0797772
0.000823442,0.0209066,0.000141398,0.0775838,0.000166648,0.0797772
0.0008238,0.0209047,0.000142292,0.0775876,0.00016562,0.0797772
0.000824098,0.0209028,0.000142732,0.0775838,0.000164912,0.0797772
0.000824634,0.0209008,0.00014297,0.0775876,0.00016486,0.0797772
0.000824813,0.0209008,0.00014268,0.0775876,0.000165873,0.0797811
