in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000171416,0.00750783,5.25119e-05,0.0283147,6.04691e-05,0.0291005
0.000173093,0.00750831,5.20537e-05,0.0283147,6.0078e-05,0.0291005
0.000172966,0.00750878,5.19308e-05,0.0283147,6.01599e-05,0.0291005
0.000173376,0.00750878,5.23629e-05,0.0283147,6.04244e-05,0.0291005
0.000173473,0.00750878,5.30074e-05,0.0283128,6.06927e-05,0.0290986
0.000173629,0.00750974,5.32942e-05,0.0283128,6.08864e-05,0.0290986
0.000173786,0.00751022,5.37115e-05,0.0283128,6.10878e-05,0.0290986
0.000173696,0.00751069,5.37524e-05,0.0283128,6.11139e-05,0.0290986
0.00017307,0.00751117,5.2918e-05,0.0283109,6.07225e-05,0.0290967
0.000172609,0.00751165,5.23778e-05,0.028309,6.05474e-05,0.0290948
