in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000105747,0.00549367,3.91474e-05,0.0208074,4.51768e-05,0.0214158
0.000105873,0.00549367,3.89519e-05,0.0208055,4.42716e-05,0.0214158
0.000105888,0.0054951,3.92257e-05,0.0208036,4.45212e-05,0.0214158
0.000105665,0.00549605,3.95554e-05,0.0208036,4.45175e-05,0.0214158
0.000105545,0.0054951,3.95554e-05,0.0208036,4.43908e-05,0.0214158
0.000105657,0.00549415,3.94213e-05,0.0208017,4.41822e-05,0.0214177
0.000106022,0.00549415,3.92685e-05,0.0208017,4.39251e-05,0.0214177
0.000106276,0.00549462,3.90748e-05,0.0208017,4.40257e-05,0.0214177
0.000105761,0.00549462,3.8788e-05,0.0207998,4.44504e-05,0.0214177
0.000105389,0.0054951,3.84601e-05,0.0207998,4.47894e-05,0.0214158
