in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
8.34983e-06,0.00131405,9.53354e-06,0.00503734,1.11499e-05,0.00516894
7.73097e-06,0.00131393,9.45345e-06,0.00503638,1.10679e-05,0.0051699
7.3328e-06,0.00131381,9.98896e-06,0.00503591,1.09505e-05,0.0051699
7.37052e-06,0.00131369,1.05557e-05,0.00503495,1.07727e-05,0.0051699
7.01987e-06,0.00131357,1.05315e-05,0.00503495,1.05715e-05,0.0051699
7.16004e-06,0.00131381,1.07731e-05,0.00503495,1.05641e-05,0.00516894
7.61825e-06,0.00131441,1.09217e-05,0.00503495,1.0836e-05,0.00516799
7.65832e-06,0.00131465,1.09217e-05,0.005034,1.08295e-05,0.00516847
7.89395e-06,0.00131477,1.09217e-05,0.005034,1.08565e-05,0.00516894
8.81037e-06,0.00131489,1.09217e-05,0.005034,1.13194e-05,0.00516894
