in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00138498,0.0299035,0.000200332,0.110169,0.000234754,0.112717
0.00138498,0.0299016,0.000200064,0.110169,0.000234575,0.112702
0.00138486,0.0298997,0.000200213,0.110177,0.000234396,0.112694
0.0013845,0.0298978,0.000200779,0.110169,0.000234515,0.112687
0.0013845,0.029894,0.0002006,0.110169,0.000234962,0.112679
0.00138438,0.0298921,0.000199498,0.110169,0.000235022,0.112656
0.00138415,0.0298921,0.000198902,0.110169,0.000234933,0.112648
0.00138403,0.0298902,0.000199259,0.110161,0.000234962,0.112641
0.00138343,0.0298883,0.000199587,0.110161,0.000235082,0.112633
0.00138272,0.0298883,0.000200302,0.110154,0.000235201,0.112626
