in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.23072e-05,0.00241067,1.68682e-05,0.00921923,2.11169e-05,0.00950056
2.21581e-05,0.00241019,1.6682e-05,0.00921923,2.13386e-05,0.00949866
2.22531e-05,0.00241019,1.68254e-05,0.00921828,2.11803e-05,0.00949866
2.29442e-05,0.00240995,1.72873e-05,0.00921923,2.12529e-05,0.00949866
2.38271e-05,0.00240995,1.73972e-05,0.00921923,2.09828e-05,0.00949866
2.39947e-05,0.00241019,1.74345e-05,0.00921923,2.02359e-05,0.00949866
2.35924e-05,0.00241067,1.85465e-05,0.00921923,1.9679e-05,0.00949961
2.29926e-05,0.0024109,1.85558e-05,0.00921923,1.96324e-05,0.00950056
2.26611e-05,0.00241114,1.81479e-05,0.00921923,1.98075e-05,0.00950056
2.24506e-05,0.00241186,1.8187e-05,0.00921923,2.00738e-05,0.00949961
