in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000277432,0.0101519,6.9682e-05,0.0382044,8.17073e-05,0.0393507
0.000276716,0.0101519,7.00359e-05,0.0382025,8.1413e-05,0.0393488
0.000276359,0.0101519,7.02706e-05,0.0382025,8.16104e-05,0.0393469
0.00027621,0.0101529,7.04941e-05,0.0382025,8.22698e-05,0.0393469
0.00027618,0.0101529,7.14404e-05,0.0382025,8.24709e-05,0.039345
0.000276329,0.0101529,7.25207e-05,0.0382025,8.23294e-05,0.0393431
0.000276895,0.0101519,7.25207e-05,0.0382044,8.23704e-05,0.0393412
0.000277581,0.0101519,7.18054e-05,0.0381949,8.19867e-05,0.0393393
0.00027761,0.0101519,7.10939e-05,0.0381968,8.12341e-05,0.0393374
0.000277253,0.0101519,7.11572e-05,0.0381968,8.0843e-05,0.0393336
