in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00241973,0.0456812,0.000303479,0.167787,0.000356885,0.173219
0.00241925,0.0456812,0.000303479,0.167787,0.000356587,0.173219
0.00241877,0.0456812,0.00030336,0.167787,0.000356259,0.173219
0.00241806,0.0456812,0.000303628,0.167787,0.000356259,0.173219
0.00241734,0.0456812,0.000303449,0.167794,0.000356616,0.173249
0.00241686,0.0456812,0.000303866,0.167794,0.000356587,0.173249
0.00241639,0.0456812,0.00030336,0.167794,0.000356527,0.173249
0.00241591,0.0456851,0.00030336,0.167794,0.000356676,0.173249
0.00241615,0.0456851,0.000303479,0.167794,0.000356944,0.17328
0.00241281,0.0456851,0.000303807,0.167794,0.000357183,0.17328
