in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00445703,0.103821,0.000707153,0.395449,0.000835959,0.40851
0.00444844,0.103806,0.00070763,0.395449,0.000836376,0.40848
0.00444129,0.103791,0.000708047,0.395449,0.000836793,0.40848
0.00443318,0.103783,0.000708524,0.395479,0.000837509,0.40851
0.00442556,0.103776,0.000708763,0.395479,0.000837866,0.408541
0.0044184,0.103776,0.000708822,0.395479,0.000837628,0.40851
0.00441077,0.103776,0.000708405,0.39551,0.000837807,0.40848
0.00440362,0.103776,0.000707988,0.39551,0.000837568,0.408449
0.00439695,0.103768,0.000707392,0.39554,0.000836376,0.408449
0.00439075,0.103745,0.000707392,0.395571,0.000836078,0.408449
