in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.41189e-05,0.00372125,2.82006e-05,0.0147057,3.25593e-05,0.015133
1.50111e-05,0.00372078,2.78653e-05,0.0147057,3.17229e-05,0.015133
1.50689e-05,0.00372054,2.73288e-05,0.0147057,3.20936e-05,0.0151349
1.50204e-05,0.0037203,2.7191e-05,0.0147048,3.24997e-05,0.0151349
1.50642e-05,0.00372006,2.71277e-05,0.0147048,3.2468e-05,0.0151349
1.45566e-05,0.00372006,2.72748e-05,0.0147048,3.21681e-05,0.0151349
1.4118e-05,0.00372006,2.82378e-05,0.0147048,3.15255e-05,0.0151349
1.41636e-05,0.00372006,2.89829e-05,0.0147048,3.15777e-05,0.0151349
1.4457e-05,0.00372006,2.87985e-05,0.0147038,3.13132e-05,0.0151349
1.43638e-05,0.00371958,2.85042e-05,0.0147029,3.12983e-05,0.0151368
