in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
3.6903e-05,0.00691989,5.14614e-05,0.027424,5.9169e-05,0.028309
3.75363e-05,0.00691989,5.14949e-05,0.0274259,5.9292e-05,0.0283109
3.81435e-05,0.00692084,5.16365e-05,0.0274278,5.91318e-05,0.0283147
3.82254e-05,0.0069218,5.14577e-05,0.0274297,5.8953e-05,0.0283204
3.77952e-05,0.0069218,5.12081e-05,0.0274335,5.94037e-05,0.0283242
3.80988e-05,0.00692227,5.11634e-05,0.0274373,5.98843e-05,0.0283242
3.86147e-05,0.0069218,5.14167e-05,0.0274392,5.99551e-05,0.0283262
3.88811e-05,0.00692084,5.10479e-05,0.027445,5.95043e-05,0.0283262
3.82273e-05,0.00692132,5.03662e-05,0.0274488,5.90871e-05,0.0283281
3.78659e-05,0.00692132,5.05152e-05,0.0274507,5.94745e-05,0.0283281
