in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.07475e-06,0.000592891,5.34489e-06,0.00235297,6.15235e-06,0.00241973
1.59536e-06,0.000592951,5.38447e-06,0.00235297,6.41544e-06,0.0024202
2.48944e-06,0.000593249,5.50694e-06,0.00235297,6.33302e-06,0.00242044
2.53019e-06,0.000593487,6.11137e-06,0.00235273,6.7158e-06,0.00241996
2.02587e-06,0.000593308,6.79962e-06,0.00235225,7.45992e-06,0.00241996
1.52691e-06,0.000592891,6.82802e-06,0.00235201,7.5321e-06,0.00241996
1.19676e-06,0.000592951,6.18727e-06,0.00235225,6.7456e-06,0.00241949
9.07112e-07,0.000592891,5.70019e-06,0.00235297,6.33349e-06,0.00241949
8.45412e-07,0.000592951,5.818e-06,0.00235297,5.91486e-06,0.00241949
1.24449e-06,0.00059313,5.85432e-06,0.00235201,5.61823e-06,0.00241973
