in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
4.16327e-06,0.00131477,9.76684e-06,0.0052152,1.21846e-05,0.00537875
4.84267e-06,0.00131429,9.76404e-06,0.00521567,1.2355e-05,0.00537923
4.53487e-06,0.00131477,9.76032e-06,0.00521663,1.24425e-05,0.00537923
4.16793e-06,0.00131489,1.01179e-05,0.00521711,1.19527e-05,0.00537923
4.51205e-06,0.00131453,1.03517e-05,0.00521758,1.12272e-05,0.00537875
4.48179e-06,0.00131441,1.0944e-05,0.00521806,1.0945e-05,0.00537875
4.12951e-06,0.00131465,1.15093e-05,0.00521854,1.1582e-05,0.00537875
4.2422e-06,0.00131501,1.15364e-05,0.00521854,1.19992e-05,0.00537923
4.02986e-06,0.00131548,1.13734e-05,0.00521854,1.23233e-05,0.00537971
4.11391e-06,0.00131584,1.07308e-05,0.00521901,1.29967e-05,0.00538066
