in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0030296,0.0834775,0.000577215,0.322359,0.000681583,0.334047
0.00302531,0.0834775,0.000578169,0.32239,0.000681881,0.334078
0.00302078,0.0834775,0.000578824,0.32242,0.000681821,0.334078
0.00301696,0.0834775,0.000579063,0.32242,0.000681523,0.334078
0.00301315,0.0834775,0.000578824,0.322451,0.000680927,0.334078
0.0030091,0.0834775,0.00057799,0.322451,0.000680808,0.334078
0.0030048,0.0834737,0.000577394,0.322481,0.000680748,0.334078
0.00300075,0.0834737,0.000577156,0.322481,0.000681285,0.334078
0.00299694,0.0834775,0.000577275,0.322481,0.00068194,0.334108
0.00299312,0.0834775,0.00057793,0.322481,0.000681821,0.334108
