in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
9.16277e-05,0.012064,8.85879e-05,0.0476649,0.000101075,0.0491679
9.12403e-05,0.012065,8.86996e-05,0.0476611,0.000101172,0.0491679
9.09274e-05,0.012064,8.89827e-05,0.0476573,0.000101105,0.0491679
9.08901e-05,0.0120631,8.88039e-05,0.0476534,0.000101418,0.0491679
9.09125e-05,0.0120621,8.87741e-05,0.0476496,0.000102059,0.0491679
9.09125e-05,0.0120612,8.88933e-05,0.047642,0.000102506,0.0491679
9.09348e-05,0.0120612,8.92212e-05,0.0476382,0.000102811,0.0491679
9.1203e-05,0.0120621,8.97427e-05,0.0476305,0.000102573,0.0491679
9.18363e-05,0.0120631,8.95788e-05,0.0476229,0.000102558,0.0491641
9.17693e-05,0.0120631,8.84985e-05,0.0476153,0.000102945,0.0491641
