in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00112117,0.0483096,0.000339301,0.188325,0.000396879,0.194032
0.00112057,0.0483096,0.000339272,0.188355,0.000396581,0.194032
0.0011195,0.0483096,0.000338735,0.188355,0.000396343,0.194032
0.00111891,0.0483096,0.000338854,0.188355,0.000395717,0.194032
0.00111867,0.0483096,0.000339957,0.188355,0.000395359,0.194032
0.00111771,0.0483096,0.000340821,0.188355,0.000396164,0.194062
0.00111593,0.0483057,0.000340642,0.188355,0.00039679,0.194062
0.00111414,0.0483057,0.000339421,0.188355,0.000396999,0.194093
0.00111271,0.0483019,0.000338616,0.188355,0.000396671,0.194093
0.00111175,0.0483019,0.000338556,0.188355,0.000395866,0.194093
