in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
5.0355e-05,0.000100993,3.22309e-06,0.00163162,9.29464e-07,0.00170327
5.00458e-05,0.000100941,3.91857e-06,0.00163401,1.46102e-06,0.00170363
4.82912e-05,0.000101388,3.23915e-06,0.00163389,3.13042e-06,0.00170315
5.03885e-05,0.000101589,3.59934e-06,0.00163329,2.55254e-06,0.00170172
5.19345e-05,0.000101656,2.45684e-06,0.00163341,2.84916e-06,0.00170208
5.14763e-05,0.000102863,1.4375e-06,0.00163294,4.25897e-06,0.00170136
5.12081e-05,0.000101224,2.76348e-06,0.00163413,4.07969e-06,0.00170065
5.15545e-05,0.000101038,3.35743e-06,0.00163222,2.39305e-06,0.00170112
5.14018e-05,0.000101798,3.31436e-06,0.00163222,2.37722e-06,0.00170315
5.05189e-05,0.000103109,3.1735e-06,0.00163151,2.64148e-06,0.00170446
