in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00790316,0.00541261,0.000109733,0.0823407,9.04878e-05,0.0857396
0.0079022,0.00541118,0.000110284,0.0823522,9.0309e-05,0.0857434
0.0079003,0.00541213,0.000111185,0.082356,8.98619e-05,0.0857396
0.00789887,0.00541309,0.00011132,0.082356,9.10764e-05,0.0857434
0.00789696,0.00541165,0.0001117,0.082356,9.06889e-05,0.0857434
0.00789458,0.0054107,0.000111089,0.082356,9.06219e-05,0.0857396
0.00789315,0.00541022,0.000110612,0.0823522,9.20226e-05,0.0857396
0.00789315,0.00540832,0.000112027,0.0823445,9.13371e-05,0.0857358
0.00789124,0.00540832,0.000112646,0.0823445,8.99886e-05,0.0857358
0.00788981,0.00541022,0.000112758,0.0823483,8.97353e-05,0.0857358
