in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000812832,0.000801686,1.60608e-05,0.01295,1.47401e-05,0.0134984
0.000813726,0.000801507,1.55178e-05,0.0129519,1.64771e-05,0.0134984
0.000813488,0.000801627,1.55187e-05,0.0129538,1.50065e-05,0.0134984
0.000814263,0.00080109,1.41003e-05,0.0129538,1.4837e-05,0.0135003
0.000814024,0.000802342,1.52272e-05,0.012951,1.58307e-05,0.0135003
0.000813011,0.000803057,1.62582e-05,0.012949,1.60105e-05,0.0135003
0.000812653,0.000804011,1.56389e-05,0.01295,1.62917e-05,0.0135003
0.00081164,0.000802938,1.49813e-05,0.012949,1.55662e-05,0.0135003
0.000810567,0.000801329,1.48174e-05,0.0129481,1.6017e-05,0.0134993
0.000811044,0.000801746,1.61036e-05,0.012949,1.56091e-05,0.0134993
