in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00870901,0.00593284,0.000122585,0.0905156,9.89591e-05,0.0947042
0.0087052,0.00593427,0.000122295,0.0905156,9.88697e-05,0.0947042
0.00870425,0.0059357,0.000121736,0.090508,0.000100427,0.0947042
0.00870329,0.00593427,0.000121795,0.090508,0.000100963,0.0947042
0.00870138,0.00593331,0.000124031,0.090508,0.000100315,0.0947042
0.00869948,0.00593379,0.000123614,0.0905156,9.9868e-05,0.0947118
0.00869662,0.00593379,0.000123323,0.0905156,9.84077e-05,0.0947118
0.00869757,0.00593522,0.000123301,0.0905156,9.82885e-05,0.0947194
0.00869948,0.00593522,0.000123152,0.0905156,9.95626e-05,0.0947118
0.00870043,0.00593427,0.000122548,0.0905156,0.000100121,0.0947194
