in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0110131,0.00719646,0.000154064,0.110955,0.000122094,0.116044
0.0110121,0.00719836,0.00015311,0.110962,0.000121676,0.116059
0.0110093,0.00719884,0.00015317,0.11097,0.000122608,0.116066
0.0110064,0.00719884,0.000152581,0.11097,0.000122772,0.116066
0.0110055,0.00719932,0.00015121,0.11097,0.000122488,0.116066
0.0110026,0.00719979,0.000151948,0.11097,0.000123777,0.116066
0.0110007,0.00719979,0.000153788,0.11097,0.000121944,0.116066
0.0109997,0.00719979,0.000154459,0.11097,0.000121378,0.116066
0.0109988,0.00719884,0.000155062,0.11097,0.000119649,0.116066
0.0109978,0.00719884,0.000154139,0.11097,0.000120238,0.116066
