in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0124484,0.00795513,0.000171014,0.123154,0.000134231,0.128213
0.0124465,0.00795513,0.000172117,0.123162,0.000133843,0.128228
0.0124446,0.00795466,0.000173257,0.123162,0.00013438,0.128228
0.0124446,0.00795513,0.000172497,0.123162,0.000134849,0.128221
0.0124426,0.00795513,0.000170575,0.123162,0.000134372,0.128221
0.0124407,0.00795609,0.000170679,0.123162,0.000133784,0.128221
0.0124388,0.00795609,0.00017275,0.123162,0.000133739,0.128221
0.0124379,0.00795656,0.000174695,0.123162,0.000133195,0.128221
0.012435,0.00795799,0.000172556,0.123162,0.000133322,0.128213
0.0124331,0.00795799,0.000171357,0.123162,0.000133366,0.128213
