in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.73358e-05,4.20103e-05,1.7502e-06,0.000692371,1.75625e-06,0.000721816
1.76897e-05,4.13659e-05,1.67033e-06,0.000691418,2.03775e-06,0.000723008
1.69763e-05,4.27349e-05,1.00677e-06,0.000690702,1.21026e-06,0.000723843
1.48742e-05,4.37333e-05,1.31946e-06,0.000691716,2.93298e-06,0.000723902
1.4864e-05,4.26865e-05,1.42284e-06,0.000691835,4.1493e-06,0.000721876
1.62852e-05,4.11666e-05,7.50417e-07,0.000690822,3.27897e-06,0.000722233
1.61343e-05,4.1621e-05,1.75741e-06,0.000689749,1.76905e-06,0.000723425
1.5501e-05,4.2204e-05,2.04473e-06,0.000689033,1.5027e-06,0.00072426
1.49897e-05,4.33607e-05,1.19536e-06,0.000689391,8.53561e-07,0.000722174
1.67425e-05,4.34557e-05,1.65404e-06,0.000690404,1.24309e-06,0.000722233
