in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000562314,0.000602785,1.07019e-05,0.00970274,1.24481e-05,0.01011
0.000562016,0.000602189,1.12588e-05,0.00969988,1.2314e-05,0.01011
0.000560109,0.000601057,1.31382e-05,0.00970083,1.14423e-05,0.010109
0.000561003,0.000601057,1.35704e-05,0.00969988,1.25366e-05,0.010109
0.000560824,0.000602487,1.2328e-05,0.00969988,1.16248e-05,0.010109
0.000561718,0.000602428,1.26418e-05,0.00969893,1.11759e-05,0.01011
0.00056136,0.000603858,1.20588e-05,0.00969893,1.13398e-05,0.0101081
0.000559453,0.000605706,1.34763e-05,0.00969988,1.26986e-05,0.010109
0.000559155,0.00060356,1.3941e-05,0.00969988,1.31708e-05,0.0101119
0.000559095,0.000601713,1.39904e-05,0.00969988,1.23764e-05,0.0101109
