in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00148559,0.0338519,0.000228466,0.125726,0.000268849,0.129472
0.00148607,0.0338519,0.000227959,0.12571,0.000268431,0.129449
0.00148631,0.03385,0.000228168,0.125703,0.000268133,0.129457
0.00148702,0.03385,0.000228406,0.125695,0.000268372,0.129457
0.00148834,0.03385,0.000228346,0.125695,0.0002687,0.129457
0.00148774,0.03385,0.000228495,0.125688,0.000268998,0.129457
0.00148786,0.03385,0.000228853,0.125672,0.00026858,0.129457
0.00148774,0.03385,0.000228674,0.125665,0.000267776,0.129457
0.00148774,0.03385,0.000229032,0.125657,0.000267209,0.129464
0.00148738,0.03385,0.000229747,0.125649,0.000266673,0.129464
