in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00539258,0.0865788,0.000571851,0.316927,0.000672821,0.328188
0.00538924,0.0865827,0.000571612,0.316927,0.000672821,0.328188
0.00538591,0.0865827,0.000571255,0.316988,0.000672821,0.328188
0.00538352,0.0865827,0.000571076,0.316988,0.000672702,0.328218
0.00537971,0.0865788,0.000570897,0.317019,0.000672642,0.32831
0.00537494,0.0865788,0.000571314,0.317049,0.000672821,0.328371
0.00530007,0.0865788,0.000572626,0.317049,0.000672702,0.328615
0.00528768,0.0865788,0.000572864,0.317049,0.000672702,0.328646
0.00528577,0.0865827,0.0005734,0.31708,0.000672821,0.328646
0.00528339,0.0865865,0.000573877,0.31708,0.000672702,0.328646
