in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000676397,0.0202619,0.000139714,0.0760503,0.000162506,0.0783544
0.000675682,0.0202619,0.000139677,0.0760427,0.000163228,0.0783544
0.00067598,0.0202638,0.000139401,0.0760388,0.00016369,0.0783582
0.000677112,0.0202638,0.0001385,0.076035,0.000163876,0.0783582
0.000678841,0.0202657,0.000138187,0.0760274,0.000163519,0.0783582
0.000680331,0.0202676,0.000138761,0.0760274,0.0001634,0.0783582
0.000680391,0.0202676,0.000139357,0.0760236,0.000163988,0.0783582
0.000680391,0.0202676,0.000139714,0.0760236,0.00016486,0.0783544
0.000680927,0.0202676,0.000139737,0.0760198,0.00016492,0.0783544
0.000681642,0.0202676,0.000139416,0.0760198,0.000164301,0.0783544
