in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
4.39028e-05,0.00377776,2.87463e-05,0.0144635,3.19781e-05,0.0148745
4.40257e-05,0.00377776,2.87687e-05,0.0144635,3.16428e-05,0.0148745
4.4428e-05,0.00377776,2.89195e-05,0.0144635,3.16894e-05,0.0148736
4.48825e-05,0.00377776,2.90686e-05,0.0144625,3.18962e-05,0.0148736
4.45473e-05,0.00377776,2.86569e-05,0.0144625,3.17453e-05,0.0148736
4.4212e-05,0.00377847,2.85638e-05,0.0144625,3.17304e-05,0.0148745
4.41226e-05,0.00377919,2.87538e-05,0.0144625,3.18291e-05,0.0148745
4.40443e-05,0.00377943,2.85656e-05,0.0144625,3.20005e-05,0.0148745
4.394e-05,0.00377943,2.85321e-05,0.0144625,3.198e-05,0.0148736
4.41039e-05,0.00377966,2.81559e-05,0.0144635,3.19278e-05,0.0148736
