in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00318576,0.0580676,0.00038326,0.21222,0.000451388,0.218659
0.00318481,0.0580523,0.000383975,0.21222,0.000451447,0.21869
0.00318362,0.058037,0.00038475,0.21222,0.000451269,0.21869
0.0031829,0.0580332,0.000384958,0.21222,0.000451388,0.21869
0.00318243,0.0580332,0.000385197,0.21222,0.000450971,0.21872
0.00317813,0.0580294,0.000385614,0.21222,0.000450255,0.21872
0.00317647,0.0580256,0.000385882,0.21222,0.000450077,0.21872
0.00317742,0.0580218,0.000385823,0.21222,0.000450196,0.218751
0.00317766,0.0580218,0.000386002,0.212251,0.000450255,0.218751
0.00317718,0.058018,0.000385704,0.212251,0.000449898,0.218751
