in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.69769e-06,0.000150398,2.74299e-06,0.000583235,2.15603e-06,0.000602487
1.48605e-06,0.000150205,2.40283e-06,0.000582997,1.5545e-06,0.000602845
1.0928e-06,0.000149869,2.05637e-06,0.000582401,1.40945e-06,0.000603084
5.41451e-07,0.000149288,1.78163e-06,0.000582639,1.91516e-06,0.000602547
8.71605e-07,0.00014896,1.35485e-06,0.000583295,2.18432e-06,0.000601713
9.32141e-07,0.000149005,8.68229e-07,0.000583831,2.18432e-06,0.000600997
6.44945e-07,0.000149482,1.13971e-06,0.000583712,2.18432e-06,0.000600997
1.11061e-07,0.000149892,2.19817e-06,0.000583295,2.18432e-06,0.000601653
8.01407e-07,0.00014972,2.44055e-06,0.00058258,2.17756e-06,0.000601832
1.50235e-06,0.000149415,2.00469e-06,0.000582282,2.18432e-06,0.000601772
