in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00489762,0.0804868,0.00053132,0.292788,0.000619177,0.302004
0.00489429,0.0804868,0.000530485,0.292788,0.000619713,0.301973
0.00489095,0.0804906,0.000530902,0.292818,0.000619952,0.302004
0.00488856,0.0804906,0.000531379,0.292818,0.000619713,0.301973
0.00488618,0.0804906,0.000531439,0.292849,0.000620011,0.301973
0.00488332,0.0804906,0.000531558,0.292849,0.000620428,0.301973
0.00488093,0.0804944,0.000531618,0.292849,0.000620428,0.301973
0.00487855,0.0804944,0.000531916,0.292879,0.000619773,0.302004
0.00484851,0.0804982,0.000532333,0.292879,0.000619594,0.302004
0.00481895,0.080502,0.000532094,0.292879,0.000619415,0.302004
