in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00118566,0.0290586,0.000198484,0.108246,0.000229151,0.111367
0.00118566,0.0290586,0.000197978,0.108254,0.00022933,0.111367
0.00118542,0.0290586,0.000196994,0.108254,0.000229866,0.111374
0.00118542,0.0290586,0.000196309,0.108254,0.000230403,0.111374
0.00118602,0.0290586,0.000196368,0.108254,0.000230671,0.111382
0.0011865,0.0290605,0.000196815,0.108262,0.000230432,0.111382
0.00118709,0.0290605,0.000197501,0.108262,0.000230373,0.111382
0.00118781,0.0290586,0.00019765,0.108262,0.000230432,0.111382
0.00118864,0.0290605,0.000197412,0.108269,0.000230403,0.111382
0.00118876,0.0290605,0.000197292,0.108269,0.00023082,0.111382
