in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000292303,0.000378849,1.09217e-05,0.0068045,8.17893e-06,0.00711015
0.000292303,0.000378432,1.09012e-05,0.00680497,8.46951e-06,0.00710967
0.000291498,0.000377806,8.7787e-06,0.0068045,8.44529e-06,0.00710681
0.000292512,0.000377359,7.82363e-06,0.0068045,8.12026e-06,0.00710681
0.000293108,0.000378342,8.81177e-06,0.00680545,9.98756e-06,0.00710776
0.000293078,0.000379326,8.23388e-06,0.00680545,8.69675e-06,0.00710776
0.000294419,0.000380309,8.60781e-06,0.00680545,6.98215e-06,0.00710872
0.000294181,0.000379892,8.78522e-06,0.00680688,7.66671e-06,0.00710681
0.000293465,0.000380041,8.3936e-06,0.00680688,9.48278e-06,0.00710633
0.000292661,0.000380756,7.68766e-06,0.00680545,1.03145e-05,0.00710443
