in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0009594,0.000907902,1.97982e-05,0.016184,1.97684e-05,0.0168935
0.000958923,0.000907902,1.60002e-05,0.016183,1.96175e-05,0.0168945
0.000957612,0.000908259,1.66242e-05,0.0161849,1.88203e-05,0.0168945
0.000956897,0.000908736,1.75816e-05,0.0161868,1.83583e-05,0.0168954
0.000957493,0.000908855,1.86322e-05,0.0161859,1.81106e-05,0.0168954
0.000959042,0.000907186,1.86657e-05,0.0161849,1.89209e-05,0.0168945
0.000960354,0.000906352,1.84757e-05,0.0161849,1.74717e-05,0.0168954
0.000958804,0.000907186,1.83546e-05,0.0161849,1.77176e-05,0.0168973
0.000958804,0.000908379,1.91462e-05,0.0161859,2.04017e-05,0.0168954
0.000959758,0.000908379,1.80305e-05,0.0161868,1.95933e-05,0.0168954
