in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0052276,0.00375725,7.97627e-05,0.0663991,7.31652e-05,0.0692563
0.00522807,0.00375725,7.96658e-05,0.0664029,7.42343e-05,0.0692639
0.0052276,0.00375725,8.14092e-05,0.0664029,7.47335e-05,0.0692639
0.00522664,0.0037563,8.243e-05,0.0663991,7.49086e-05,0.0692639
0.00522426,0.00375725,8.13459e-05,0.0664029,7.58027e-05,0.0692639
0.00522426,0.00375678,8.11075e-05,0.0663991,7.56984e-05,0.0692639
0.00522235,0.00375773,8.06083e-05,0.0663991,7.32322e-05,0.0692639
0.0052214,0.00375701,8.06083e-05,0.0663953,7.38245e-05,0.0692639
0.00522092,0.00375773,8.02991e-05,0.0663953,7.39289e-05,0.0692677
0.00522044,0.00375773,8.11596e-05,0.0663991,7.30758e-05,0.0692677
