in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00128353,0.00113583,2.41325e-05,0.0202638,2.53731e-05,0.0211488
0.00128365,0.00113703,2.33949e-05,0.0202638,2.4181e-05,0.0211507
0.0012821,0.00113655,2.43114e-05,0.0202619,2.24655e-05,0.0211507
0.00128377,0.00113691,2.52576e-05,0.0202619,2.27207e-05,0.0211488
0.00128628,0.00113869,2.55537e-05,0.0202619,2.37637e-05,0.0211488
0.00128508,0.0011381,2.50974e-05,0.0202581,2.27505e-05,0.0211507
0.00128377,0.00113762,2.39835e-05,0.0202562,2.25791e-05,0.0211526
0.00128461,0.0011381,2.46895e-05,0.0202581,2.33707e-05,0.0211526
0.00128544,0.00113762,2.49987e-05,0.02026,2.3421e-05,0.0211526
0.00128628,0.00113786,2.4913e-05,0.02026,2.338e-05,0.0211507
