in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00743297,0.00584176,0.000125878,0.102761,0.000114546,0.107407
0.00742963,0.0058389,0.000126676,0.102768,0.000114054,0.107407
0.00743011,0.0058389,0.000126758,0.102768,0.000112638,0.107415
0.00743344,0.00583985,0.000126385,0.102768,0.000111141,0.107415
0.00743344,0.00583938,0.000126013,0.102768,0.00011006,0.107407
0.00743154,0.00583842,0.000127048,0.102768,0.000111409,0.107407
0.00742772,0.0058389,0.000128099,0.102768,0.000112333,0.107407
0.00742152,0.0058389,0.00012713,0.102768,0.000113249,0.107415
0.00742152,0.00583985,0.000127443,0.102776,0.000114441,0.107415
0.00742295,0.00583985,0.000126475,0.102776,0.000112974,0.107415
