in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
9.59547e-06,3.94417e-05,1.824e-06,0.000689212,5.46079e-07,0.00072116
8.64087e-06,3.90133e-05,2.18932e-06,0.00068957,5.46079e-07,0.000719789
8.15006e-06,3.90469e-05,2.30737e-06,0.000690166,5.46079e-07,0.000719909
1.04393e-05,3.90823e-05,8.20499e-07,0.000691477,5.46079e-07,0.000720803
1.00807e-05,3.85477e-05,3.31785e-07,0.000690345,5.46079e-07,0.000721399
1.11638e-05,3.84247e-05,2.39421e-06,0.000690583,5.46079e-07,0.000720862
1.00704e-05,4.00546e-05,3.22565e-06,0.000690226,5.46079e-07,0.000720087
1.02306e-05,4.00583e-05,1.66707e-06,0.00068957,5.46079e-07,0.000719909
1.17263e-05,3.92927e-05,3.48433e-06,0.000690941,3.49044e-07,0.000720087
1.24043e-05,3.89165e-05,3.83778e-06,0.000690404,4.23142e-07,0.000720445
