in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00168491,0.00140525,3.03016e-05,0.0250093,2.86644e-05,0.0260965
0.00168396,0.0014056,2.94578e-05,0.0250093,2.74071e-05,0.0260965
0.0016842,0.00140501,2.98099e-05,0.0250093,2.67365e-05,0.0260965
0.0016861,0.00140656,3.03817e-05,0.0250093,2.73028e-05,0.0260984
0.00168527,0.00140608,2.97186e-05,0.0250093,2.84073e-05,0.0260984
0.00168408,0.00140596,2.95771e-05,0.0250074,3.02439e-05,0.0260965
0.00168372,0.00140548,2.98304e-05,0.0250074,3.19707e-05,0.0260965
0.00168396,0.00140429,3.05439e-05,0.0250093,3.09593e-05,0.0260965
0.00168408,0.00140465,2.92455e-05,0.0250112,2.80255e-05,0.0260965
0.0016842,0.00140382,2.83831e-05,0.0250112,2.95603e-05,0.0260984
