in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.09216e-06,8.5049e-06,1.72703e-06,0.00015697,1.52388e-06,0.000163981
1.09216e-06,9.31654e-06,1.49082e-06,0.000157625,6.75213e-07,0.000161842
1.09216e-06,9.88046e-06,1.69932e-06,0.000155763,4.6543e-07,0.000161164
1.09216e-06,9.34961e-06,1.63099e-06,0.000155152,9.43899e-07,0.00016217
1.09216e-06,6.97424e-06,1.53122e-06,0.00015586,1.97232e-06,0.000161805
1.09216e-06,8.05181e-06,2.09246e-06,0.00015539,3.33229e-06,0.000162602
1.09216e-06,8.73586e-06,2.18432e-06,0.000155696,1.69408e-06,0.000162453
1.09216e-06,9.82365e-06,2.18432e-06,0.000155353,1.85241e-06,0.00016416
1.09216e-06,1.0294e-05,1.59955e-06,0.000156225,3.64405e-06,0.000163526
1.09216e-06,9.48046e-06,7.4285e-07,0.000157201,3.61331e-06,0.000162416
