in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000420215,0.0132409,9.1136e-05,0.049557,0.000106276,0.0510867
0.000419797,0.0132409,9.1583e-05,0.0495608,0.000105948,0.0510828
0.000420632,0.0132409,9.17842e-05,0.0495608,0.000105747,0.0510867
0.000420274,0.0132418,9.18289e-05,0.0495608,0.000105799,0.0510867
0.000420513,0.0132418,9.15159e-05,0.0495646,0.000105642,0.0510905
0.000420691,0.0132418,9.12105e-05,0.0495646,0.000105434,0.0510905
0.0004209,0.0132428,9.13073e-05,0.0495646,0.000105657,0.0510867
0.000421168,0.0132418,9.13148e-05,0.0495646,0.000106179,0.0510867
0.000421764,0.0132418,9.12254e-05,0.0495646,0.000106365,0.0510867
0.000422003,0.0132418,9.13893e-05,0.0495646,0.000106022,0.0510867
