in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00111807,0.0258161,0.000174739,0.0951314,0.000203014,0.097611
0.00111843,0.0258161,0.000174263,0.0951314,0.000203432,0.0976033
0.00111891,0.0258161,0.000174166,0.0951238,0.000203491,0.0976033
0.00111891,0.0258123,0.000173994,0.0951238,0.000203134,0.0976033
0.00111843,0.0258123,0.000174114,0.0951161,0.000203551,0.0976033
0.00111795,0.0258123,0.000174166,0.0951161,0.0002037,0.0976033
0.00111724,0.0258123,0.000174456,0.0951161,0.000202538,0.0976033
0.00111688,0.0258123,0.00017462,0.0951161,0.000202836,0.0975957
0.00111664,0.0258104,0.000174471,0.0951161,0.000202329,0.0975957
0.00111688,0.0258085,0.000173957,0.0951161,0.000202478,0.0975957
