in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00379111,0.0659337,0.000433983,0.240235,0.000510756,0.2482
0.00379135,0.0659337,0.000433655,0.240205,0.000510458,0.2482
0.00379111,0.0659375,0.000433745,0.240205,0.000509802,0.2482
0.00379039,0.0659375,0.000434371,0.240205,0.000509147,0.2482
0.00378968,0.0659375,0.000434937,0.240174,0.000508849,0.24817
0.00378872,0.0659413,0.000434728,0.240174,0.000509564,0.24817
0.00378825,0.0659413,0.000434252,0.240144,0.000510398,0.248139
0.00378849,0.0659413,0.000434073,0.240083,0.000510577,0.248139
0.00378825,0.0659451,0.00043443,0.240205,0.000510398,0.248109
0.00378801,0.0659451,0.000435205,0.240205,0.000509683,0.248109
