in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00598529,0.0981755,0.00064278,0.358706,0.000761751,0.372652
0.00598338,0.0981297,0.000642601,0.358706,0.000762109,0.372652
0.00598148,0.0981297,0.000642363,0.358706,0.000762466,0.372652
0.00597957,0.0981221,0.000642065,0.358736,0.000762347,0.372652
0.00597861,0.0981221,0.000641946,0.358736,0.00076187,0.372652
0.00597623,0.0981221,0.000641946,0.358736,0.000761215,0.372652
0.00597432,0.0981221,0.000642303,0.358767,0.000760797,0.372652
0.00597289,0.0981221,0.000642482,0.358797,0.000760917,0.372652
0.00597098,0.0981221,0.000642423,0.358797,0.000761215,0.372652
0.0059686,0.0981297,0.000642721,0.358828,0.000761274,0.372652
