in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000599984,0.0167876,0.000114307,0.0626035,0.000134067,0.0644879
0.000600878,0.0167876,0.000114389,0.0626073,0.000133925,0.0644917
0.000600878,0.0167867,0.000113927,0.0626073,0.000134082,0.0644917
0.000600759,0.0167867,0.000113965,0.0626073,0.000133962,0.0644956
0.000600521,0.0167876,0.000114792,0.0626073,0.00013356,0.0644956
0.000600342,0.0167876,0.000115432,0.0626111,0.000133322,0.0644956
0.000599924,0.0167876,0.000115507,0.0626111,0.000133038,0.0644956
0.00059909,0.0167876,0.000115313,0.0626111,0.000133813,0.0644956
0.00059903,0.0167876,0.000115522,0.0626111,0.000133955,0.0644956
0.000599328,0.0167867,0.000116192,0.0626111,0.000133083,0.0644956
