in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00687745,0.110863,0.000725929,0.403353,0.000845376,0.414736
0.00687554,0.110863,0.000725631,0.403322,0.00084484,0.414705
0.00687364,0.110871,0.000725571,0.403292,0.0008449,0.414675
0.00687173,0.110871,0.00072575,0.403261,0.000845674,0.414644
0.00686982,0.110871,0.000725869,0.403231,0.000845674,0.414644
0.00686839,0.110871,0.000726167,0.4032,0.000845019,0.414614
0.00686648,0.110871,0.000726108,0.40317,0.000845198,0.414614
0.00686458,0.110871,0.00072575,0.403139,0.000845078,0.414583
0.00686219,0.110871,0.000725809,0.403109,0.000844959,0.414583
0.00686076,0.110871,0.000726167,0.403078,0.000845138,0.414553
