in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
5.22772e-05,0.00380041,2.76362e-05,0.0144969,3.10654e-05,0.014905
5.24039e-05,0.00380041,2.75505e-05,0.0144978,3.13299e-05,0.014905
5.22921e-05,0.00380088,2.7232e-05,0.0144997,3.16391e-05,0.014905
5.25045e-05,0.00380112,2.72357e-05,0.0145007,3.15274e-05,0.014905
5.20388e-05,0.0038016,2.71035e-05,0.0145007,3.12573e-05,0.014905
5.12043e-05,0.00380208,2.7055e-05,0.0145016,3.11474e-05,0.014906
5.04742e-05,0.00380208,2.76418e-05,0.0145016,3.0732e-05,0.014906
5.06158e-05,0.00380208,2.85079e-05,0.0145016,3.07264e-05,0.0149069
5.11857e-05,0.00380208,2.87631e-05,0.0145007,3.11828e-05,0.0149069
5.26162e-05,0.00380231,2.84651e-05,0.0145007,3.14435e-05,0.0149069
