in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00988108,0.00504068,0.000118413,0.0861516,9.56957e-05,0.090035
0.00987726,0.00504115,0.000116051,0.086163,9.62024e-05,0.090035
0.0098725,0.00504115,0.000117228,0.086163,9.55393e-05,0.090035
0.00986773,0.00504258,0.00011839,0.0861669,9.44962e-05,0.090035
0.00986201,0.00504211,0.000117735,0.0861669,9.31998e-05,0.0900426
0.00985724,0.00504068,0.000116893,0.0861707,9.38107e-05,0.0900426
0.00985342,0.00504115,0.000117138,0.0861745,9.39299e-05,0.0900502
0.00984961,0.00504115,0.000118435,0.0861783,9.38927e-05,0.0900502
0.0098477,0.00504115,0.000119456,0.0861745,9.46526e-05,0.0900502
0.00984579,0.00504163,0.000117474,0.0861745,9.59714e-05,0.0900502
