in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00629953,0.00338127,7.62274e-05,0.0575411,6.56885e-05,0.0599368
0.00629762,0.00338127,7.80602e-05,0.0575488,6.57444e-05,0.0599406
0.00629619,0.00338079,7.85333e-05,0.0575488,6.52713e-05,0.0599444
0.00629237,0.00337912,7.63168e-05,0.0575488,6.37141e-05,0.0599444
0.00628808,0.00337984,7.59331e-05,0.0575488,6.49956e-05,0.0599444
0.00628427,0.00338174,7.63577e-05,0.0575526,6.51819e-05,0.0599444
0.00628188,0.00338151,7.84365e-05,0.0575526,6.37588e-05,0.0599444
0.0062795,0.00338174,7.69761e-05,0.0575526,6.37104e-05,0.0599444
0.00627616,0.00337912,7.55605e-05,0.0575488,6.32969e-05,0.0599482
0.00627282,0.00337912,7.56537e-05,0.0575488,6.37551e-05,0.0599482
