in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000416072,0.000414105,8.97754e-06,0.00694087,6.97936e-06,0.00723651
0.000414791,0.000413449,8.64785e-06,0.00693992,8.08673e-06,0.00723746
0.00041634,0.000412704,8.29255e-06,0.00694087,8.88488e-06,0.00723746
0.000415446,0.00041333,7.53303e-06,0.00694087,9.50421e-06,0.00723603
0.000414105,0.000414373,8.25856e-06,0.00694039,9.43436e-06,0.00723603
0.000415178,0.000414254,7.68999e-06,0.00694039,9.48744e-06,0.00723746
0.000415983,0.000414493,8.26182e-06,0.00694135,9.073e-06,0.00723651
0.000416698,0.000413867,7.01009e-06,0.00694183,8.73214e-06,0.00723651
0.000417622,0.000412049,8.43738e-06,0.00694039,9.07859e-06,0.00723603
0.000417741,0.000412406,9.97452e-06,0.00694039,8.93051e-06,0.00723651
