in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000125767,0.000173309,4.51042e-06,0.00291564,4.80961e-06,0.0030594
0.000124157,0.000173152,4.62777e-06,0.00292398,5.46084e-06,0.00305559
0.000124247,0.000171513,4.73348e-06,0.00292994,5.46084e-06,0.00304963
0.000124619,0.00017006,5.46084e-06,0.00292803,4.35024e-06,0.00304796
0.000123904,0.000171118,4.96654e-06,0.00292207,3.32065e-06,0.00304629
0.000124671,0.000170679,5.04105e-06,0.00291945,4.2429e-06,0.00304796
0.00012523,0.00017208,3.97515e-06,0.00291516,5.46084e-06,0.0030544
0.000126892,0.000172877,2.13833e-06,0.00290848,5.46084e-06,0.00306059
0.000127026,0.000172802,1.44426e-06,0.00290777,5.46084e-06,0.00306346
0.000126109,0.000172825,4.44104e-06,0.00290968,3.6487e-06,0.00306727
